Chemform,N,RMSAD (SQS),d-band bimodality,d-band bimodality^2,VEC-5.7,VEC5.7^2,VEC SD from 5.7,VECSD5.7^2,Bond SD,Dbimodality^2xVEC5.7^2,Dbimodality^2xVECSD5.7^2
TiZrVNb,4,0.223439988,0.05980510037499999,0.003576650030863824,-1.2000000000000002,1.4400000000000004,1.3,1.6900000000000002,0.06373671175433172,0.005150376044443908,0.006044538552159863
TiV2Zr2Nb,4,0.27090418,0.061315007194444444,0.003759530107254774,-1.200000000000001,1.4400000000000026,1.3,1.6900000000000002,0.07348382885491303,0.005413723354446885,0.006353605881260569
W5Ta12V4Mo3,4,0.063817847,0.05674158376076389,0.003219607327679784,-0.36666666666666714,0.13444444444444478,0.597215762238964,0.3566666666666668,0.035856061225056385,0.00043285831849917207,0.0011483266135391234
Hf2V7Ta4W11,4,0.078580511,0.05620493671354166,0.003158994910973223,-0.3250000000000002,0.10562500000000012,0.7118052168020875,0.5066666666666668,0.046756061854193884,0.0003336688374715471,0.0016005574215597668
Ta6W11V5Mo2,4,0.047021526,0.05521598161284722,0.0030488046254702823,-0.15833333333333321,0.025069444444444408,0.5228129047119374,0.2733333333333334,0.03367234997204154,7.643183818019238e-05,0.0008333399309618772
TiV5Ta4W2,4,0.107954327,0.0574905098263889,0.003305158720098118,-0.6166666666666663,0.38027777777777727,0.789514618821801,0.6233333333333336,0.04375295021859145,0.0012568784132817549,0.0020602156021944946
V5Nb2Ta7W10,4,0.059834496,0.05663442539409723,0.003207458139719565,-0.2833333333333332,0.08027777777777771,0.5686240703077328,0.3233333333333334,0.03599204069865793,0.00025748761177193154,0.0010370781318426597
Ti3V8Ta5W8,4,0.071148012,0.055408126326388876,0.003070060463001068,-0.49166666666666714,0.24173611111111157,0.8103497187428813,0.6566666666666668,0.037602129580567564,0.0007421444772018568,0.002016006370704035
W13Ta2Mo3Re6,4,0.030549125,0.05584175716840276,0.0031183018436548612,0.4666666666666659,0.21777777777777707,0.7234178138070234,0.5233333333333332,0.015406628321014781,0.0006790968459515009,0.001631911298179377
V7Nb2Ta8W7,4,0.070324907,0.057055852442708346,0.003255370297964108,-0.4083333333333341,0.16673611111111175,0.6110100926607788,0.37333333333333346,0.04077120283729043,0.0005427877837091565,0.0012153382445732673
Ti4V6Ta3W11,4,0.06009455,0.05383453670659723,0.002898157342413964,-0.4083333333333341,0.16673611111111175,0.8406346808612328,0.7066666666666668,0.03197292616841578,0.0004832274846622191,0.0020480311886392016
V6W11Re5Ru2,4,0.060627887,0.051650818651041666,0.0026678070673227935,0.4250000000000007,0.1806250000000006,0.9780933834080806,0.9566666666666666,0.026426139873033643,0.00048187265153518116,0.002552202094405472
V7Nb3Ta8W6,4,0.072946832,0.05729410537152778,0.0032826145103237283,-0.4500000000000002,0.20250000000000015,0.6244997998398399,0.3900000000000001,0.04135800036547095,0.0006647294383405554,0.0012802196590262543
Mo5W12V4Ta3,4,0.034363625,0.053481154583333336,0.0028602338955663964,0.00833333333333286,6.944444444443654e-05,0.4546060565661952,0.20666666666666667,0.027896010254149103,1.9862735385875494e-07,0.0005911150050837219
Mo5W3Re3Ru,4,0.07879678,0.05260650451388889,0.002767444317169812,0.7166666666666668,0.5136111111111112,0.9609023536933048,0.923333333333333,0.0116725172245094,0.0014213901506797176,0.002555273586186792
Ta3W16Re3Ru2,4,0.045473587,0.055869656979166654,0.0031214185709697454,0.4666666666666668,0.21777777777777788,0.8793937305515279,0.7733333333333333,0.0185794954804918,0.0006797755999000782,0.002413897028216603
Mo5W3Re3V,4,0.031108408,0.051520977958333325,0.0026544111697830684,0.4666666666666668,0.21777777777777788,0.7234178138070234,0.5233333333333332,0.017912114542290507,0.0005780717658638685,0.0013891418455198054
Hf2W15Re5Ru2,4,0.066762695,0.05574287423784721,0.0031072680282964505,0.5083333333333329,0.2584027777777773,1.0440306508910548,1.0899999999999996,0.030244701490816872,0.00080292668981188,0.0033869221508431298
Mo3W16Ta3Re2,4,0.024969131,0.05580249657291666,0.0031139186237703754,0.25833333333333286,0.06673611111111087,0.5228129047119373,0.27333333333333326,0.014490761918826502,0.00020781081926689722,0.0008511377571639024
VTaMoW9,4,0.039709349,0.0544867454625,0.0029688054310952642,0.13333333333333286,0.017777777777777653,0.3958114029012639,0.15666666666666665,0.02096634307952667,5.2778763219470996e-05,0.00046511285087159134
NbTaReW9,4,0.020375675,0.05671245998611111,0.0032163031176762535,0.2166666666666659,0.04694444444444411,0.5385164807134504,0.29,0.015175095356452334,0.00015098756302424528,0.0009327279041261134
Ti2Nb2Mo3W17,4,0.02477257,0.05357466747395834,0.002870244994945209,0.04999999999999982,0.0024999999999999823,0.5972157622389639,0.35666666666666663,0.01011493082242699,7.175612487362972e-06,0.001023720714863791
V2Re2Ta3W17,4,0.031504172,0.05544994668576389,0.0030746965874540576,0.17499999999999982,0.030624999999999937,0.5537749241945382,0.30666666666666653,0.023345009422290845,9.416258299078032e-05,0.0009429069534859106
Ti6Hf2NbTa3,4,0.226766184,0.0566288205625,0.003206823318299823,-1.3666666666666671,1.867777777777779,1.445683229480096,2.0900000000000003,0.03307628623470162,0.0059896333311800064,0.006702260735246631
Hf3Ta2Ti5V14,4,0.218619573,0.06246885283506945,0.0039023575745295645,-1.0333333333333332,1.0677777777777775,1.1357816691600549,1.2900000000000003,0.06079155499530273,0.004166850699025456,0.00503404127114314
Ti4V3Ta14W3,4,0.096254088,0.05609210853993055,0.00314632464045535,-0.7416666666666663,0.5500694444444438,0.9165151389911682,0.8400000000000004,0.03239496142302817,0.0017306970470171389,0.0026429126979824955
V7Nb2Ti8Ta7,4,0.173291283,0.058720616814236105,0.003448110839044348,-1.033333333333334,1.0677777777777793,1.1357816691600549,1.2900000000000003,0.040156232416121346,0.003681816129246248,0.00444806298236721
Hf2Ta5Ti8V9,4,0.197795475,0.06157189977256944,0.0037910988416033366,-1.1166666666666671,1.2469444444444455,1.2206555615733705,1.4900000000000004,0.052463550077662104,0.004727289638877054,0.005648737273988973
V13Nb2Hf3Ta6,4,0.157057145,0.06065442584548612,0.003678959374645574,-0.8250000000000002,0.6806250000000003,0.888819441731559,0.7900000000000003,0.06250192788474343,0.0025039917243681446,0.0029063779059700042
Ti13Nb4Hf2Ta5,4,0.215848886,0.054889337510416664,0.0030128393723324338,-1.3250000000000002,1.7556250000000004,1.4106735979665885,1.9900000000000002,0.025532929324620517,0.00528941612305113,0.005995550350941544
Ti5HfVTa5,4,0.172715748,0.05688926101388891,0.0032363880187063804,-1.2000000000000002,1.4400000000000004,1.3000000000000003,1.6900000000000006,0.03548364993419178,0.004660398746937189,0.005469495751613785
Ti13Hf7V2Nb2,4,0.325203902,0.06130156639409722,0.00375788204236991,-1.533333333333334,2.3511111111111136,1.5779733838059502,2.4900000000000007,0.05030541242476322,0.00883519822406082,0.009357126285501078
VMoHf2,3,0.23838416,0.057616335912500004,0.003319642163982038,-0.9500000000000002,0.9025000000000003,1.2609520212918492,1.5900000000000003,0.07274639902371943,0.0029959770529937903,0.005278231040731441
VMoW,3,0.034549943,0.04977208262222221,0.0024772602085533146,-0.0333333333333341,0.0011111111111111625,0.47258156262526085,0.22333333333333336,0.02778766040287091,2.7525113428371436e-06,0.0005532547799102403
VMoW2,3,0.036368997,0.05096329803750001,0.002597257746859052,0.04999999999999982,0.0024999999999999823,0.43588989435406733,0.18999999999999997,0.026375662397082732,6.493144367147584e-06,0.0004934789719032198
WVMoRu,4,0.100305379,0.0490002319125,0.002401022727478783,0.5499999999999998,0.3024999999999998,1.2206555615733703,1.49,0.02612196250862841,0.0007263093750623314,0.0035775238639433864
W3VMoRu,4,0.064591781,0.05111225729444443,0.002612462845733488,0.4666666666666659,0.21777777777777707,1.0115993936995678,1.023333333333333,0.024939645612575993,0.0005689363530708466,0.002673420312133935
VNb3Ta2Mo2Re2,5,0.063570967,0.05530755363200001,0.0030589254887565575,-0.09999999999999964,0.009999999999999929,0.806225774829855,0.6500000000000001,0.034026681563565066,3.058925488756536e-05,0.0019883015676917626
VNb3Ta2Mo2W2,5,0.05584617,0.055732356212000005,0.0031060955289412555,-0.2999999999999998,0.0899999999999999,0.574456264653803,0.33000000000000007,0.030362206276844515,0.0002795485976047127,0.0010250115245506145
VNbMo,3,0.07272981,0.052415062955555564,0.0027473388246348532,-0.36666666666666714,0.13444444444444478,0.597215762238964,0.3566666666666668,0.039211196469650045,0.00036936444197868673,0.0009798841807864313
VNbMo2,3,0.048623123,0.0513518312,0.002637010567593294,-0.20000000000000018,0.04000000000000007,0.5385164807134505,0.2900000000000001,0.03406212116645419,0.00010548042270373195,0.0007647330646020554
VNbTa,3,0.101989138,0.057708618999999996,0.0033302847068871605,-0.7000000000000002,0.49000000000000027,0.7000000000000002,0.49000000000000027,0.04513109057700424,0.0016318395063747095,0.0016318395063747095
VNbTa2,3,0.086865995,0.05815825275,0.0033823823629328827,-0.7000000000000002,0.49000000000000027,0.7000000000000002,0.49000000000000027,0.041219195795683644,0.0016573673578371135,0.0016573673578371135
VNbTaMoRe,5,0.058886045,0.05472425930400001,0.0029947445563714317,-0.09999999999999964,0.009999999999999929,0.806225774829855,0.6500000000000001,0.03791305401316486,2.9947445563714105e-05,0.001946583961641431
VNbTaMoW,5,0.07435891,0.05542888550400002,0.0030723613482155437,-0.2999999999999998,0.0899999999999999,0.574456264653803,0.33000000000000007,0.03576390174367698,0.0002765125213393986,0.0010138792449111297
WVNbRu,4,0.085443843,0.051564747937499995,0.00265892322985791,0.2999999999999998,0.0899999999999999,1.260952021291849,1.5899999999999996,0.03749653812116036,0.00023930309068721166,0.004227687935474076
W3VNbRu,4,0.061963898,0.05306421813888888,0.002815811246691584,0.29999999999999893,0.08999999999999936,1.0440306508910548,1.0899999999999996,0.03131408412852758,0.00025342301220224075,0.0030692342588938253
VNb2W2Ru,4,0.059095387,0.05286035649999998,0.0027942172893070903,0.13333333333333286,0.017777777777777653,1.0754843869934452,1.1566666666666665,0.03561620348955976,4.96749740321257e-05,0.0032319779979652005
VReNbRuTa,5,0.093416054,0.05289368596000001,0.0027977420144351026,0.2999999999999998,0.0899999999999999,1.3,1.6900000000000002,0.04112491920771261,0.00025179678129915893,0.004728184004395324
VTi3Hf2Ta2W2,5,0.178029066,0.05748371329,0.003304377293606923,-1.0,1.0,1.2688577540449522,1.6100000000000003,0.04875627669892155,0.003304377293606923,0.005320047442707147
VTi3W2Ta2Mo2,5,0.097940627,0.053418343922,0.002853519467369074,-0.5999999999999996,0.3599999999999996,1.02469507659596,1.0500000000000003,0.02721694841300016,0.0010272670082528655,0.0029961954407375286
VW3Ru2Nb2Ta2,5,0.078502672,0.05383310644999999,0.0028980033500570304,0.20000000000000018,0.04000000000000007,1.1532562594670797,1.33,0.03511842035634438,0.00011592013400228141,0.0038543444555758505
WV7,2,0.043351068,0.053719499578125,0.0028857846349241724,-0.5750000000000002,0.3306250000000002,0.6633249580710802,0.4400000000000003,0.018804090261146378,0.0009541125449218052,0.0012697452393666366
WV3,2,0.046456823,0.052612329062500005,0.002768057169380783,-0.4500000000000002,0.20250000000000015,0.6244997998398399,0.3900000000000001,0.02516783269048929,0.0005605315767996089,0.0010795422960585056
VW,2,0.043510273,0.05171107275,0.002674035044955793,-0.20000000000000018,0.04000000000000007,0.5385164807134505,0.2900000000000001,0.03030495044968867,0.0001069614017982319,0.0007754701630371802
VW3,2,0.02742765,0.0525605960625,0.0027626162584452906,0.04999999999999982,0.0024999999999999823,0.43588989435406733,0.18999999999999997,0.02730027272644839,6.906540646113177e-06,0.0005248970891046052
VW7,2,0.02658228,0.053641900078125,0.002877453443991547,0.17499999999999982,0.030624999999999937,0.37416573867739406,0.13999999999999993,0.021248370833456636,8.812201172224094e-05,0.00040284348215881635
VZr3Mo2Hf2W2,5,0.238769249,0.057900932352,0.00335251796723088,-0.7999999999999998,0.6399999999999997,1.2369316876852983,1.5300000000000002,0.06669371201353709,0.002145611499027762,0.005129352489863247
VZrReWRu,5,0.130007391,0.05250080576000001,0.0027563346054492502,0.2999999999999998,0.0899999999999999,1.445683229480096,2.0900000000000003,0.06166490886251919,0.00024807011449043225,0.005760739325388934
WHf3V2Ta2Ti2,5,0.235125451,0.06023860061,0.0036286890034510923,-1.1000000000000005,1.210000000000001,1.2845232578665131,1.6500000000000006,0.059884975402754954,0.004390713694175825,0.005987336855694305
WNbZr2,3,0.174642742,0.0567870525,0.003224769331637756,-0.9500000000000002,0.9025000000000003,1.2609520212918492,1.5900000000000003,0.05341663308206826,0.002910354321803076,0.005127383237304033
ReW7,2,0.016728941,0.05566926514062499,0.003099067081297205,0.4249999999999998,0.18062499999999984,0.5385164807134503,0.28999999999999987,0.008089865842271017,0.0005597689915593072,0.0008987294535761891
ReW3,2,0.027058413,0.0559891745625,0.003134787668190097,0.5499999999999998,0.3024999999999998,0.6999999999999998,0.48999999999999977,0.010530954168571456,0.0009482732696275038,0.0015360459574131468
WRu3Nb2Ta2V2,5,0.119822487,0.05183777874,0.002687155304697196,0.2999999999999998,0.0899999999999999,1.374772708486752,1.8900000000000001,0.04165728645767754,0.00024184397742274736,0.005078723525877701
RuW7,2,0.063146543,0.054458611218749994,0.002965740335874963,0.5499999999999998,0.3024999999999998,0.8602325267042625,0.7399999999999998,0.012483922325006119,0.0008971364516021758,0.002194647848547472
WTi3Hf2Ta2V2,5,0.193402801,0.05961395823,0.003553824015848185,-1.1000000000000005,1.210000000000001,1.2845232578665131,1.6500000000000006,0.0545440184927765,0.004300127059176308,0.0058638096261495075
WTi3Mo2V2Ta2,5,0.107243044,0.054849014294,0.003008414369023416,-0.7000000000000002,0.49000000000000027,1.044030650891055,1.09,0.03291671831521033,0.0014741230408214746,0.003279171662235524
WTiNbTaV,5,0.097072621,0.05552215556000001,0.0030827097580288397,-0.7000000000000002,0.49000000000000027,0.9433981132056606,0.8900000000000003,0.035471072946061145,0.0015105277814341323,0.0027436116846456682
WV3Nb2Ta2Mo2,5,0.081185586,0.055337379546,0.0030622255750180592,-0.40000000000000036,0.16000000000000028,0.6082762530298221,0.3700000000000002,0.0403841143311582,0.0004899560920028904,0.0011330234627566825
WVMo2,3,0.049078746,0.0491318678875,0.0024139404421147535,0.04999999999999982,0.0024999999999999823,0.43588989435406733,0.18999999999999997,0.025382814187995314,6.034851105286841e-06,0.0004586486840018031
ZrHf3V2Mo2W2,5,0.176459399,0.05769299867400001,0.003328482095998167,-0.7000000000000002,0.49000000000000027,1.1357816691600549,1.2900000000000003,0.06761411689700418,0.0016309562270391028,0.004293741903837636
ZrNb,2,0.164481519,0.05390456925,0.0029057025860280456,-1.2000000000000002,1.4400000000000004,1.3,1.6900000000000002,0.04201164286539256,0.004184211723880386,0.004910637370387398
ZrWNb,3,0.125631433,0.057772371222222216,0.0033376468766382495,-0.7000000000000002,0.49000000000000027,1.0754843869934452,1.1566666666666665,0.0500006087292375,0.0016354469695527432,0.003860544887311575
ZrWNb2,3,0.112271236,0.05632790125,0.0031728324592297514,-0.7000000000000002,0.49000000000000027,0.9949874371066201,0.9900000000000002,0.043799584247130714,0.0015546879050225791,0.0031411041346374544
